category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0017034	0.310089763954388	0.916225392128454	3	5	Rap guanyl-nucleotide exchange factor activity	MF	1	1
GO:0000053	0.31021480313506	1	1	1	argininosuccinate metabolic process	BP	1	1
GO:0004055	0.31021480313506	1	1	1	argininosuccinate synthase activity	MF	1	1
GO:0030957	0.310261201000586	0.878961751921407	4	9	Tat protein binding	MF	1	1
GO:0030108	0.310315494684632	1	1	1	HLA-A specific activating MHC class I receptor activity	MF	1	1
GO:0032397	0.310315494684632	1	1	1	activating MHC class I receptor activity	MF	1	1
GO:0004540	0.310330848289345	0.765353157205866	31	83	ribonuclease activity	MF	1	1
GO:0072044	0.310463229354448	0.869691131597563	5	10	collecting duct development	BP	1	1
GO:0034763	0.310537321637788	0.7769270891497	23	60	negative regulation of transmembrane transport	BP	1	1
GO:0000786	0.310578821972227	0.79356691101437	14	46	nucleosome	CC	1	1
GO:0031930	0.310616930391504	1	1	1	mitochondria-nucleus signaling pathway	BP	1	1
GO:1990519	0.310616930391504	1	1	1	mitochondrial pyrimidine nucleotide import	BP	1	1
GO:0000166	0.310669978806419	0.706546880136033	767	2067	nucleotide binding	MF	1	1
GO:0046134	0.310707145054759	0.811656708670466	11	28	pyrimidine nucleoside biosynthetic process	BP	1	1
GO:0051531	0.310712726866414	0.844318998060859	7	15	NFAT protein import into nucleus	BP	1	1
GO:0048599	0.310797965154442	0.796923479443181	15	37	oocyte development	BP	1	1
GO:0032615	0.310954919510454	0.799730570407325	14	35	interleukin-12 production	BP	1	1
GO:0045979	0.310988976157925	0.833839554442543	8	18	positive regulation of nucleoside metabolic process	BP	1	1
GO:1903580	0.310988976157925	0.833839554442543	8	18	positive regulation of ATP metabolic process	BP	1	1
GO:0061209	0.311019955414274	0.948883168192005	2	3	cell proliferation involved in mesonephros development	BP	1	1
GO:0060212	0.311117202400547	1	1	1	negative regulation of nuclear-transcribed mRNA poly(A) tail shortening	BP	1	1
GO:1900152	0.311117202400547	1	1	1	negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	BP	1	1
GO:0000066	0.311167084375501	1	1	1	mitochondrial ornithine transport	BP	1	1
GO:0015822	0.311167084375501	1	1	1	ornithine transport	BP	1	1
GO:0031700	0.311216940020127	1	1	1	adrenomedullin receptor binding	MF	1	1
GO:0009620	0.311241723032112	0.828033104811642	8	21	response to fungus	BP	1	1
GO:0044378	0.311316572393307	1	1	1	non-sequence-specific DNA binding, bending	MF	1	1
GO:0070071	0.311335098017543	0.869163300067451	5	10	proton-transporting two-sector ATPase complex assembly	BP	1	1
GO:0061157	0.311424264696283	0.836071863661762	8	17	mRNA destabilization	BP	1	1
GO:1904929	0.311594697777836	0.915567302936137	3	5	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway	MF	1	1
GO:0032276	0.311683057967638	0.884034546863848	4	8	regulation of gonadotropin secretion	BP	1	1
GO:0043125	0.311718131144551	0.948676952303218	2	3	ErbB-3 class receptor binding	MF	1	1
GO:0016783	0.311810887830815	0.878061305665569	4	9	sulfurtransferase activity	MF	1	1
GO:0008526	0.311852755004394	0.915454215317467	3	5	phosphatidylinositol transporter activity	MF	1	1
GO:0031333	0.311871227348114	0.757534458328468	39	98	negative regulation of protein complex assembly	BP	1	1
GO:0001916	0.311911334381752	0.863938826653877	5	11	positive regulation of T cell mediated cytotoxicity	BP	1	1
GO:0004954	0.311927556156398	0.88389799919881	4	8	prostanoid receptor activity	MF	1	1
GO:0005874	0.31203725132081	0.725518586028699	140	366	microtubule	CC	1	1
GO:2000631	0.312109860330117	1	1	1	regulation of pre-miRNA processing	BP	1	1
GO:2000632	0.312109860330117	1	1	1	negative regulation of pre-miRNA processing	BP	1	1
GO:0005534	0.31219525312089	0.948535774337745	2	3	galactose binding	MF	1	1
GO:1903613	0.312356395406098	1	1	1	regulation of protein tyrosine phosphatase activity	BP	1	1
GO:1903615	0.312356395406098	1	1	1	positive regulation of protein tyrosine phosphatase activity	BP	1	1
GO:0072383	0.312366457626439	0.892220245955496	4	7	plus-end-directed vesicle transport along microtubule	BP	1	1
GO:0072386	0.312366457626439	0.892220245955496	4	7	plus-end-directed organelle transport along microtubule	BP	1	1
GO:0005221	0.312461205991604	0.915187294678725	3	5	intracellular cyclic nucleotide activated cation channel activity	MF	1	1
GO:0043855	0.312461205991604	0.915187294678725	3	5	cyclic nucleotide-gated ion channel activity	MF	1	1
GO:0004857	0.312498142388888	0.731847781820835	94	268	enzyme inhibitor activity	MF	1	1
GO:0046716	0.31267806799127	0.852222688446389	6	13	muscle cell cellular homeostasis	BP	1	1
GO:0016289	0.312711073518665	0.835633282237181	7	18	CoA hydrolase activity	MF	1	1
GO:0006536	0.312815842921349	0.812500141045604	11	26	glutamate metabolic process	BP	1	1
00400	0.31287238031607	0.948335062379675	2	3	NA	NA	1	1
GO:0080130	0.31287238031607	0.948335062379675	2	3	L-phenylalanine:2-oxoglutarate aminotransferase activity	MF	1	1
GO:0032398	0.312896497879141	1	1	1	MHC class Ib protein complex	CC	1	1
GO:0032639	0.312896497879141	1	1	1	TRAIL production	BP	1	1
GO:0032679	0.312896497879141	1	1	1	regulation of TRAIL production	BP	1	1
GO:0032759	0.312896497879141	1	1	1	positive regulation of TRAIL production	BP	1	1
GO:2000566	0.312896497879141	1	1	1	positive regulation of CD8-positive, alpha-beta T cell proliferation	BP	1	1
GO:0070509	0.312918392003408	0.75162852660451	45	116	calcium ion import	BP	1	1
GO:0045118	0.312938146380237	0.903209230927796	3	6	azole transporter activity	MF	1	1
GO:1901474	0.312938146380237	0.903209230927796	3	6	azole transmembrane transporter activity	MF	1	1
GO:0034039	0.312994363730572	1	1	1	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	MF	1	1
GO:1901291	0.312994363730572	1	1	1	negative regulation of double-strand break repair via single-strand annealing	BP	1	1
GO:0042473	0.31305095437854	0.903153690122278	3	6	outer ear morphogenesis	BP	1	1
GO:0031092	0.313059641102524	0.883264884139533	4	8	platelet alpha granule membrane	CC	1	1
04971	0.313115595021019	0.774936648479228	24	58	NA	NA	1	1
GO:0022607	0.313117498946011	0.703859986277841	786	2189	cellular component assembly	BP	1	1
GO:0010888	0.313144380835505	0.848631874379626	6	14	negative regulation of lipid storage	BP	1	1
GO:0010869	0.313226594150705	0.83224647724604	8	18	regulation of receptor biosynthetic process	BP	1	1
GO:0010564	0.313270080775667	0.719384358574963	184	504	regulation of cell cycle process	BP	1	1
GO:0072102	0.313359101865618	0.914792676417256	3	5	glomerulus morphogenesis	BP	1	1
GO:0070305	0.31341834470009	0.914766609393707	3	5	response to cGMP	BP	1	1
GO:0046487	0.313480726118424	0.814018596355357	10	26	glyoxylate metabolic process	BP	1	1
GO:0019888	0.313518668448501	0.771174613953944	25	65	protein phosphatase regulator activity	MF	1	1
GO:0006166	0.313620052417059	0.930498426742175	2	4	purine ribonucleoside salvage	BP	1	1
GO:0031647	0.313713877978105	0.737157095835073	73	196	regulation of protein stability	BP	1	1
GO:0031063	0.313751565117913	0.818041322497919	10	23	regulation of histone deacetylation	BP	1	1
GO:1903273	0.31397928650479	0.948006062567563	2	3	regulation of sodium ion export	BP	1	1
GO:1903275	0.31397928650479	0.948006062567563	2	3	positive regulation of sodium ion export	BP	1	1
GO:1903276	0.31397928650479	0.948006062567563	2	3	regulation of sodium ion export from cell	BP	1	1
GO:1903278	0.31397928650479	0.948006062567563	2	3	positive regulation of sodium ion export from cell	BP	1	1
GO:1903286	0.31397928650479	0.948006062567563	2	3	regulation of potassium ion import	BP	1	1
GO:1903288	0.31397928650479	0.948006062567563	2	3	positive regulation of potassium ion import	BP	1	1
GO:0021882	0.314031291918809	0.947990577963729	2	3	regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment	BP	1	1
GO:0006148	0.31406414968104	1	1	1	inosine catabolic process	BP	1	1
GO:0006738	0.31406414968104	1	1	1	nicotinamide riboside catabolic process	BP	1	1
GO:0034356	0.31406414968104	1	1	1	NAD biosynthesis via nicotinamide riboside salvage pathway	BP	1	1
GO:0046495	0.31406414968104	1	1	1	nicotinamide riboside metabolic process	BP	1	1
GO:0070637	0.31406414968104	1	1	1	pyridine nucleoside metabolic process	BP	1	1
GO:0070638	0.31406414968104	1	1	1	pyridine nucleoside catabolic process	BP	1	1
GO:0031077	0.314102211127838	0.902635412109308	3	6	post-embryonic camera-type eye development	BP	1	1
GO:0009372	0.314353780797649	1	1	1	quorum sensing	BP	1	1
GO:0048874	0.314353780797649	1	1	1	homeostasis of number of cells in a free-living population	BP	1	1
GO:0052097	0.314353780797649	1	1	1	interspecies quorum sensing	BP	1	1
GO:0052106	0.314353780797649	1	1	1	quorum sensing involved in interaction with host	BP	1	1
GO:0060730	0.314353780797649	1	1	1	regulation of intestinal epithelial structure maintenance	BP	1	1
GO:0060731	0.314353780797649	1	1	1	positive regulation of intestinal epithelial structure maintenance	BP	1	1
GO:0070715	0.314353780797649	1	1	1	sodium-dependent organic cation transport	BP	1	1
GO:0071462	0.314423740569285	0.947873647332482	2	3	cellular response to water stimulus	BP	1	1
GO:1903587	0.314530316432281	0.947841868776329	2	3	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	BP	1	1
GO:1903588	0.314530316432281	0.947841868776329	2	3	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	BP	1	1
GO:0030282	0.314827897705431	0.766972808120001	28	69	bone mineralization	BP	1	1
GO:0048066	0.314893612517724	0.796584864498651	14	35	developmental pigmentation	BP	1	1
GO:0001614	0.315208918755977	0.861873452017318	5	11	purinergic nucleotide receptor activity	MF	1	1
GO:0016502	0.315208918755977	0.861873452017318	5	11	nucleotide receptor activity	MF	1	1
GO:0015144	0.315494073958522	0.805035029850913	12	29	carbohydrate transmembrane transporter activity	MF	1	1
GO:1901476	0.315494073958522	0.805035029850913	12	29	carbohydrate transporter activity	MF	1	1
GO:0004310	0.315503295815572	1	1	1	farnesyl-diphosphate farnesyltransferase activity	MF	1	1
GO:0051996	0.315503295815572	1	1	1	squalene synthase activity	MF	1	1
GO:0030914	0.315517865908186	0.850350662411693	6	13	STAGA complex	CC	1	1
GO:0045823	0.315661524214392	0.804904448768702	12	29	positive regulation of heart contraction	BP	1	1
GO:0005111	0.315883293462596	1	1	1	type 2 fibroblast growth factor receptor binding	MF	1	1
GO:0071763	0.315889406336437	0.901751432674527	3	6	nuclear membrane organization	BP	1	1
GO:0071839	0.315953469180412	0.929587168026784	2	4	apoptotic process in bone marrow	BP	1	1
GO:0070640	0.316212688060971	0.947338856067927	2	3	vitamin D3 metabolic process	BP	1	1
GO:0055011	0.316356081484536	1	1	1	atrial cardiac muscle cell differentiation	BP	1	1
GO:0055014	0.316356081484536	1	1	1	atrial cardiac muscle cell development	BP	1	1
GO:2000615	0.316382881449681	0.866091232671905	5	10	regulation of histone H3-K9 acetylation	BP	1	1
GO:0032446	0.316482052731716	0.709838344429452	295	809	protein modification by small protein conjugation	BP	1	1
GO:0010831	0.316558656982518	0.827671652107018	8	19	positive regulation of myotube differentiation	BP	1	1
GO:1901740	0.316591560221693	1	1	1	negative regulation of myoblast fusion	BP	1	1
GO:1903215	0.316644343121658	0.94720938052663	2	3	negative regulation of protein targeting to mitochondrion	BP	1	1
GO:0032387	0.316663753221343	0.754168398262776	37	97	negative regulation of intracellular transport	BP	1	1
GO:0007224	0.316684879352645	0.752549565570492	40	100	smoothened signaling pathway	BP	1	1
GO:0036153	0.316732555865257	1	1	1	triglyceride acyl-chain remodeling	BP	1	1
GO:0051264	0.316732555865257	1	1	1	mono-olein transacylation activity	MF	1	1
GO:0051265	0.316732555865257	1	1	1	diolein transacylation activity	MF	1	1
GO:0035189	0.316770094685099	0.947171629263504	2	3	Rb-E2F complex	CC	1	1
GO:0040014	0.317210050923452	0.77462117631403	22	54	regulation of multicellular organism growth	BP	1	1
GO:0001906	0.31729708476226	0.767254602795446	25	67	cell killing	BP	1	1
GO:0051482	0.317406730248228	0.900998089031962	3	6	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway	BP	1	1
GO:0002701	0.317413715063571	0.820771724463044	9	21	negative regulation of production of molecular mediator of immune response	BP	1	1
GO:0033130	0.317467447100791	0.880786238137069	4	8	acetylcholine receptor binding	MF	1	1
GO:0030125	0.317542695328535	0.820676356343526	9	21	clathrin vesicle coat	CC	1	1
GO:0046189	0.317600071636725	0.813554634643845	10	24	phenol-containing compound biosynthetic process	BP	1	1
GO:0050711	0.317658838526418	0.912891034105167	3	5	negative regulation of interleukin-1 secretion	BP	1	1
GO:0017076	0.317927745689182	0.701121201803202	622	1655	purine nucleotide binding	MF	1	1
GO:0004489	0.317945433240983	1	1	1	methylenetetrahydrofolate reductase (NAD(P)H) activity	MF	1	1
GO:0033274	0.317945433240983	1	1	1	response to vitamin B2	BP	1	1
GO:0070829	0.317945433240983	1	1	1	heterochromatin maintenance	BP	1	1
GO:0014733	0.317953188380647	0.865129935418181	5	10	regulation of skeletal muscle adaptation	BP	1	1
GO:0036031	0.318038061905921	1	1	1	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex	BP	1	1
GO:0090520	0.318049334526326	0.865070990890207	5	10	sphingolipid mediated signaling pathway	BP	1	1
GO:0046838	0.318082184064522	0.865050849461358	5	10	phosphorylated carbohydrate dephosphorylation	BP	1	1
GO:0003839	0.318193788301144	0.92870657531043	2	4	gamma-glutamylcyclotransferase activity	MF	1	1
GO:0017082	0.318223034535293	1	1	1	mineralocorticoid receptor activity	MF	1	1
GO:2000724	0.318223034535293	1	1	1	positive regulation of cardiac vascular smooth muscle cell differentiation	BP	1	1
00360	0.318228225297794	0.84855613485919	6	13	NA	NA	1	1
GO:0042987	0.318285770418142	0.826421424851774	8	19	amyloid precursor protein catabolic process	BP	1	1
GO:2000059	0.318372490376725	0.900517230714619	3	6	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	BP	1	1
GO:0035426	0.318379316562303	0.912570452378142	3	5	extracellular matrix-cell signaling	BP	1	1
GO:0070202	0.318690784341274	0.859679890344449	5	11	regulation of establishment of protein localization to chromosome	BP	1	1
GO:0002090	0.318750051701889	0.803723957150834	12	28	regulation of receptor internalization	BP	1	1
GO:0006925	0.318900546991741	0.844760805768713	6	14	inflammatory cell apoptotic process	BP	1	1
GO:0004092	0.318959149755803	1	1	1	carnitine O-acetyltransferase activity	MF	1	1
GO:0002762	0.31900229186944	0.796265164099338	14	32	negative regulation of myeloid leukocyte differentiation	BP	1	1
GO:0043198	0.319071238330567	0.804843933781228	12	27	dendritic shaft	CC	1	1
GO:0016036	0.319142240372569	1	1	1	cellular response to phosphate starvation	BP	1	1
GO:0031337	0.319142240372569	1	1	1	positive regulation of sulfur amino acid metabolic process	BP	1	1
GO:0045914	0.319142240372569	1	1	1	negative regulation of catecholamine metabolic process	BP	1	1
GO:0045963	0.319142240372569	1	1	1	negative regulation of dopamine metabolic process	BP	1	1
GO:0050668	0.319142240372569	1	1	1	positive regulation of homocysteine metabolic process	BP	1	1
GO:0021854	0.319227490982104	0.859340600182207	5	11	hypothalamus development	BP	1	1
GO:0046598	0.319230202508622	0.900089280320847	3	6	positive regulation of viral entry into host cell	BP	1	1
GO:0070097	0.319258717322958	0.912178402268555	3	5	delta-catenin binding	MF	1	1
GO:0048037	0.319782223107107	0.727342403672336	86	238	cofactor binding	MF	1	1
GO:0002716	0.319819302116013	0.879454855717783	4	8	negative regulation of natural killer cell mediated immunity	BP	1	1
GO:0010957	0.319843461943567	0.946244505138697	2	3	negative regulation of vitamin D biosynthetic process	BP	1	1
GO:0061589	0.320004959600204	0.946195548476838	2	3	calcium activated phosphatidylserine scrambling	BP	1	1
GO:0051023	0.320207109001579	0.873135722090379	4	9	regulation of immunoglobulin secretion	BP	1	1
GO:0008105	0.320270555240753	0.841366707549644	7	14	asymmetric protein localization	BP	1	1
GO:0030325	0.320272511279039	0.843833076030114	6	14	adrenal gland development	BP	1	1
GO:0003056	0.320363672416279	0.911684619592485	3	5	regulation of vascular smooth muscle contraction	BP	1	1
GO:0035174	0.320416543651031	0.879115775019164	4	8	histone serine kinase activity	MF	1	1
GO:0051120	0.320475945972134	0.946052636570394	2	3	hepoxilin A3 synthase activity	MF	1	1
GO:0001784	0.320542640464668	0.86353892353976	5	10	phosphotyrosine binding	MF	1	1
GO:0008785	0.320683562660536	1	1	1	alkyl hydroperoxide reductase activity	MF	1	1
GO:0015098	0.320773404037391	1	1	1	molybdate ion transmembrane transporter activity	MF	1	1
GO:0015689	0.320773404037391	1	1	1	molybdate ion transport	BP	1	1
GO:0033326	0.320774407153585	0.945961969017378	2	3	cerebrospinal fluid secretion	BP	1	1
GO:0005770	0.320783054958269	0.730638630080005	73	196	late endosome	CC	1	1
GO:0005732	0.320939530035243	0.834738811273477	6	18	small nucleolar ribonucleoprotein complex	CC	1	1
GO:0030233	0.320952814691725	1	1	1	deoxynucleotide transmembrane transporter activity	MF	1	1
