category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0007530	0.0649477347342638	0.980813407804324	8	13	sex determination	BP	0.608108983215024	1
GO:0050798	0.0650370702150374	0.970900656858044	14	28	activated T cell proliferation	BP	0.608371346186115	1
GO:0044798	0.0650715869551238	0.956131916761963	48	111	nuclear transcription factor complex	CC	0.608371346186115	1
GO:0035966	0.0650889272936955	0.952813441402864	69	167	response to topologically incorrect protein	BP	0.608371346186115	1
GO:0097527	0.06509519655864	0.993196997782548	4	5	necroptotic signaling pathway	BP	0.608371346186115	1
GO:0045685	0.0651702444168692	0.966677052087651	20	39	regulation of glial cell differentiation	BP	0.608793470769964	1
GO:0060633	0.0652710814637626	0.993171321223793	4	5	negative regulation of transcription initiation from RNA polymerase II promoter	BP	0.608976426830062	1
GO:2000143	0.0652710814637626	0.993171321223793	4	5	negative regulation of DNA-templated transcription, initiation	BP	0.608976426830062	1
GO:0044262	0.0652865287318483	0.950929040872972	88	209	cellular carbohydrate metabolic process	BP	0.608976426830062	1
GO:1903725	0.065333736116485	0.966581361888816	20	39	regulation of phospholipid metabolic process	BP	0.608976426830062	1
GO:0035815	0.0653392789364149	0.993161357171015	4	5	positive regulation of renal sodium excretion	BP	0.608976426830062	1
GO:0071158	0.0656083476100652	0.959116565418353	35	77	positive regulation of cell cycle arrest	BP	0.611204606404878	1
GO:0004712	0.0657244059992247	0.966352545570923	20	39	protein serine/threonine/tyrosine kinase activity	MF	0.611843670342551	1
GO:0036123	0.0657370076754611	0.988745634627394	5	7	histone H3-K9 dimethylation	BP	0.611843670342551	1
GO:0042095	0.0657861768119684	0.982747312940876	7	11	interferon-gamma biosynthetic process	BP	0.612021719802303	1
GO:0007179	0.0658434048018636	0.953276841511025	64	143	transforming growth factor beta receptor signaling pathway	BP	0.612138318240081	1
GO:0071883	0.0658588001169263	1	3	3	activation of MAPK activity by adrenergic receptor signaling pathway	BP	0.612138318240081	1
GO:0070232	0.0659641093871558	0.973405781744745	12	22	regulation of T cell apoptotic process	BP	0.61283755798172	1
GO:0043198	0.0660797787824032	0.970677920483	15	27	dendritic shaft	CC	0.613069498125693	1
GO:0045061	0.0660861832822351	0.978458808645243	9	15	thymic T cell selection	BP	0.613069498125693	1
GO:1902617	0.0660927053121251	1	3	3	response to fluoride	BP	0.613069498125693	1
GO:0004674	0.0661094378807375	0.945977112663454	175	412	protein serine/threonine kinase activity	MF	0.613069498125693	1
GO:0030284	0.0661980324666047	0.993035494727431	4	5	estrogen receptor activity	MF	0.613531028182475	1
GO:0070888	0.066219433148781	0.975223455704677	11	19	E-box binding	MF	0.613531028182475	1
GO:0042482	0.0662767078794426	0.988621763599668	5	7	positive regulation of odontogenesis	BP	0.613782566516256	1
GO:0045839	0.066348269822509	0.965858952464499	19	40	negative regulation of mitotic nuclear division	BP	0.614166128743207	1
GO:0006665	0.0666201703112957	0.953184044489562	59	136	sphingolipid metabolic process	BP	0.616333841343978	1
GO:1903237	0.0666429494689695	1	2	2	negative regulation of leukocyte tethering or rolling	BP	0.616333841343978	1
GO:0030173	0.0667694881226434	0.962572061053191	24	52	integral component of Golgi membrane	CC	0.616969319945855	1
GO:0033088	0.0667966826984624	1	3	3	negative regulation of immature T cell proliferation in thymus	BP	0.616969319945855	1
GO:0030669	0.0668290376303802	0.964971309479462	20	42	clathrin-coated endocytic vesicle membrane	CC	0.616969319945855	1
GO:0004726	0.066832791259473	0.986375210956748	5	8	non-membrane spanning protein tyrosine phosphatase activity	MF	0.616969319945855	1
GO:2001057	0.0669020434326865	0.960972523354843	28	59	reactive nitrogen species metabolic process	BP	0.617054489863082	1
GO:0033143	0.0669311027331952	0.96191665954578	26	54	regulation of intracellular steroid hormone receptor signaling pathway	BP	0.617054489863082	1
GO:2001016	0.0669328763422701	0.992927215798972	4	5	positive regulation of skeletal muscle cell differentiation	BP	0.617054489863082	1
GO:0032792	0.0669807131834648	0.992920148659245	4	5	negative regulation of CREB transcription factor activity	BP	0.617216214563506	1
GO:0003299	0.0671543003503388	0.978028654134117	9	15	muscle hypertrophy in response to stress	BP	0.61797728786712	1
GO:0014887	0.0671543003503388	0.978028654134117	9	15	cardiac muscle adaptation	BP	0.61797728786712	1
GO:0014898	0.0671543003503388	0.978028654134117	9	15	cardiac muscle hypertrophy in response to stress	BP	0.61797728786712	1
GO:0044770	0.0672029327795903	0.944638466935829	182	452	cell cycle phase transition	BP	0.618145621874209	1
GO:0050482	0.0672940094452098	0.974042593490055	11	20	arachidonic acid secretion	BP	0.618424965465361	1
GO:1903963	0.0672940094452098	0.974042593490055	11	20	arachidonate transport	BP	0.618424965465361	1
GO:2000109	0.0673368781254271	0.988377317395758	5	7	regulation of macrophage apoptotic process	BP	0.618539925575948	1
GO:1902930	0.0674385740803702	0.972694550043088	12	22	regulation of alcohol biosynthetic process	BP	0.618896350964985	1
GO:0008627	0.0674971871917246	1	3	3	intrinsic apoptotic signaling pathway in response to osmotic stress	BP	0.618896350964985	1
GO:1902218	0.0674971871917246	1	3	3	regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	BP	0.618896350964985	1
GO:1902219	0.0674971871917246	1	3	3	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	BP	0.618896350964985	1
GO:0007589	0.0675503424933424	0.959549057414381	30	65	body fluid secretion	BP	0.618956099514498	1
GO:2000649	0.0675755867755993	0.967817674165884	16	32	regulation of sodium ion transmembrane transporter activity	BP	0.618956099514498	1
GO:0042531	0.0676243463100706	0.966285558523162	18	36	positive regulation of tyrosine phosphorylation of STAT protein	BP	0.618956099514498	1
GO:0016363	0.0676737966757281	0.956036258258629	42	90	nuclear matrix	CC	0.618956099514498	1
GO:0043901	0.067683351955083	0.954103701244514	48	113	negative regulation of multi-organism process	BP	0.618956099514498	1
GO:0042760	0.0676966331496877	0.992814114708116	4	5	very long-chain fatty acid catabolic process	BP	0.618956099514498	1
GO:0043560	0.0677163613339461	0.983884228284111	7	10	insulin receptor substrate binding	MF	0.618956099514498	1
GO:0050918	0.0678060620319281	0.966181128786653	18	36	positive chemotaxis	BP	0.619450931221363	1
GO:1990597	0.06786160327323	1	3	3	AIP1-IRE1 complex	CC	0.619450931221363	1
GO:0005737	0.0679020088018126	0.936720193367237	3316	9047	cytoplasm	CC	0.619450931221363	1
GO:1903078	0.0679225179320961	0.967970562440761	16	31	positive regulation of protein localization to plasma membrane	BP	0.619450931221363	1
GO:1904377	0.0679225179320961	0.967970562440761	16	31	positive regulation of protein localization to cell periphery	BP	0.619450931221363	1
GO:0019538	0.0679596847743914	0.936852503766702	1625	4365	protein metabolic process	BP	0.619512580578725	1
GO:0006955	0.0680771451024479	0.940314188875371	392	1017	immune response	BP	0.620305793522931	1
GO:0070110	0.0681676730018314	1	3	3	ciliary neurotrophic factor receptor complex	CC	0.620764739628036	1
GO:0044351	0.0682308864673433	0.98817003802815	5	7	macropinocytosis	BP	0.620764739628036	1
GO:0004445	0.0682759318475536	0.992727948551614	4	5	inositol-polyphosphate 5-phosphatase activity	MF	0.620764739628036	1
GO:0003007	0.068288666474283	0.949664043272454	79	177	heart morphogenesis	BP	0.620764739628036	1
GO:0044752	0.068305450907448	1	3	3	response to human chorionic gonadotropin	BP	0.620764739628036	1
GO:0070528	0.0683103242488494	0.972969113966791	11	21	protein kinase C signaling	BP	0.620764739628036	1
GO:0033604	0.0683643804205193	0.992714763695663	4	5	negative regulation of catecholamine secretion	BP	0.620978995402434	1
GO:0031669	0.0684431897475069	0.951756704233248	60	136	cellular response to nutrient levels	BP	0.621271302476596	1
GO:0031102	0.0684575475635594	0.965806326161759	18	36	neuron projection regeneration	BP	0.621271302476596	1
GO:0016051	0.068546275871365	0.950394649011557	68	160	carbohydrate biosynthetic process	BP	0.621799565718251	1
GO:0072203	0.068676524534982	0.988066325507691	5	7	cell proliferation involved in metanephros development	BP	0.622630333507962	1
GO:0042472	0.0686989785867232	0.958629994210396	32	65	inner ear morphogenesis	BP	0.622630333507962	1
GO:0003278	0.0688254259983113	1	3	3	apoptotic process involved in heart morphogenesis	BP	0.623498990346641	1
GO:0021543	0.0690234166192251	0.952940552484163	51	113	pallium development	BP	0.625014706755596	1
GO:0016604	0.0690817842315383	0.944824428457992	135	330	nuclear body	CC	0.625265336265376	1
GO:0045623	0.0691426846522898	0.987957560551731	5	7	negative regulation of T-helper cell differentiation	BP	0.625538657684615	1
GO:0007040	0.0693378026661499	0.961297491636894	24	50	lysosome organization	BP	0.62674728993795	1
GO:0080171	0.0693378026661499	0.961297491636894	24	50	lytic vacuole organization	BP	0.62674728993795	1
GO:0060426	0.0694823389841737	0.99254745556429	4	5	lung vasculature development	BP	0.627741069808728	1
GO:0030374	0.0695093675021346	0.961590333088765	24	48	ligand-dependent nuclear receptor transcription coactivator activity	MF	0.627741069808728	1
GO:0010835	0.0696725979768548	0.992518861517124	4	5	regulation of protein ADP-ribosylation	BP	0.628595919223555	1
GO:0032331	0.0697320262930033	0.979029324048756	8	13	negative regulation of chondrocyte differentiation	BP	0.628595919223555	1
GO:0034695	0.069770733720532	0.976967299686471	9	15	response to prostaglandin E	BP	0.628595919223555	1
GO:0032364	0.0697982560793282	0.992499957118703	4	5	oxygen homeostasis	BP	0.628595919223555	1
GO:0042448	0.0698394410562788	0.980033790624884	7	12	progesterone metabolic process	BP	0.628595919223555	1
GO:2000192	0.0698516565027102	0.992491918763388	4	5	negative regulation of fatty acid transport	BP	0.628595919223555	1
GO:0050872	0.069861823640319	0.98423939438408	6	9	white fat cell differentiation	BP	0.628595919223555	1
GO:0090192	0.0699132928465165	0.984224264898732	6	9	regulation of glomerulus development	BP	0.628595919223555	1
GO:0043523	0.0699273058231876	0.949318612867598	69	159	regulation of neuron apoptotic process	BP	0.628595919223555	1
GO:0051891	0.0699398717879365	1	3	3	positive regulation of cardioblast differentiation	BP	0.628595919223555	1
GO:0010771	0.069971995444523	0.956135365630563	36	76	negative regulation of cell morphogenesis involved in differentiation	BP	0.628595919223555	1
GO:0035850	0.0699742586040553	0.964842364505344	19	36	epithelial cell differentiation involved in kidney development	BP	0.628595919223555	1
GO:1990752	0.0700570809290217	0.97147002732813	13	22	microtubule end	CC	0.629062568024631	1
GO:0035091	0.0701771999580025	0.947805638007325	82	186	phosphatidylinositol binding	MF	0.629863555922618	1
GO:2001275	0.0703584523227088	0.981206402559693	7	11	positive regulation of glucose import in response to insulin stimulus	BP	0.631173488543828	1
GO:0007223	0.0703851068013928	0.964604516041621	19	36	Wnt signaling pathway, calcium modulating pathway	BP	0.631173488543828	1
GO:0045913	0.0704413290208358	0.960308665187581	25	51	positive regulation of carbohydrate metabolic process	BP	0.631399752516721	1
GO:0042126	0.070505507481062	0.99370814993045	3	4	nitrate metabolic process	BP	0.631697101767439	1
GO:0046658	0.0705890743784484	0.965520522309621	16	34	anchored component of plasma membrane	CC	0.632167824785278	1
GO:0000785	0.0706286992235706	0.94292219192856	147	366	chromatin	CC	0.632244779429274	1
GO:0003415	0.0707304475287098	1	3	3	chondrocyte hypertrophy	BP	0.632877530939804	1
GO:0050713	0.0709312194222518	1	3	3	negative regulation of interleukin-1 beta secretion	BP	0.634395375113678	1
GO:0072077	0.0709972429540031	0.977412938575347	8	14	renal vesicle morphogenesis	BP	0.63442887190564	1
GO:0072087	0.0709972429540031	0.977412938575347	8	14	renal vesicle development	BP	0.63442887190564	1
GO:0061564	0.0710344712704866	0.942794274231564	148	346	axon development	BP	0.634483260703592	1
GO:1900182	0.0711537777702506	0.95236585991747	46	102	positive regulation of protein localization to nucleus	BP	0.635044694556563	1
GO:0043974	0.0711908354946103	1	3	3	histone H3-K27 acetylation	BP	0.635044694556563	1
GO:1901674	0.0711908354946103	1	3	3	regulation of histone H3-K27 acetylation	BP	0.635044694556563	1
GO:1902083	0.0712453551065556	1	3	3	negative regulation of peptidyl-cysteine S-nitrosylation	BP	0.635252894941341	1
GO:0016074	0.0713535657758033	0.980810496568831	6	11	snoRNA metabolic process	BP	0.635408796327921	1
GO:0044255	0.0713583832087409	0.938134742952988	324	834	cellular lipid metabolic process	BP	0.635408796327921	1
GO:0032449	0.0713865076494425	1	3	3	CBM complex	CC	0.635408796327921	1
GO:0046323	0.071387588828635	0.956891310238555	31	65	glucose import	BP	0.635408796327921	1
GO:0090050	0.0715062050891185	0.993576931683843	3	4	positive regulation of cell migration involved in sprouting angiogenesis	BP	0.636166692288671	1
GO:1903055	0.0715351866120225	0.975270105115504	9	16	positive regulation of extracellular matrix organization	BP	0.636166692288671	1
GO:0043331	0.071619579940241	0.957481525536293	29	61	response to dsRNA	BP	0.636198849173207	1
GO:0090150	0.0716322279367193	0.94277991702695	125	339	establishment of protein localization to membrane	BP	0.636198849173207	1
GO:0002702	0.0716464444374716	0.96068768248225	22	47	positive regulation of production of molecular mediator of immune response	BP	0.636198849173207	1
GO:0030325	0.0716824607044045	0.977140609301155	8	14	adrenal gland development	BP	0.636198849173207	1
GO:2000678	0.0716949326446296	0.977135645716901	8	14	negative regulation of transcription regulatory region DNA binding	BP	0.636198849173207	1
GO:0051146	0.0717607580745791	0.946545280530286	81	187	striated muscle cell differentiation	BP	0.636505740100773	1
GO:0006935	0.0718007709549445	0.941905558129223	150	364	chemotaxis	BP	0.636583510633611	1
GO:0016575	0.0719344440655557	0.954351166928584	36	80	histone deacetylation	BP	0.637389741363117	1
GO:0019897	0.0719542753084897	0.950765682877555	51	113	extrinsic component of plasma membrane	CC	0.637389741363117	1
GO:0043679	0.0720769416171079	0.954171894484619	37	80	axon terminus	CC	0.638198873753567	1
GO:0061351	0.0722232544937833	0.951891787367414	46	98	neural precursor cell proliferation	BP	0.639192569952781	1
GO:0045833	0.0722767915800502	0.957983393072514	26	57	negative regulation of lipid metabolic process	BP	0.639192569952781	1
GO:0000320	0.0722832865991562	1	3	3	re-entry into mitotic cell cycle	BP	0.639192569952781	1
GO:0021892	0.0723407591674091	0.987203822683585	5	7	cerebral cortex GABAergic interneuron differentiation	BP	0.639423265629845	1
GO:1900112	0.0723922329929075	0.987191583924639	5	7	regulation of histone H3-K9 trimethylation	BP	0.639600761057024	1
GO:0072657	0.0726736423240968	0.940146949067325	168	447	protein localization to membrane	BP	0.641353814680018	1
GO:0034968	0.0726778698815471	0.951829730507854	44	96	histone lysine methylation	BP	0.641353814680018	1
GO:0032053	0.072685086781985	1	3	3	ciliary basal body organization	BP	0.641353814680018	1
GO:1903018	0.0727658392432822	0.964588831374464	16	33	regulation of glycoprotein metabolic process	BP	0.641660797594	1
GO:0048668	0.0727828655757207	0.972225810001116	11	19	collateral sprouting	BP	0.641660797594	1
GO:0060948	0.0729061223836889	1	3	3	cardiac vascular smooth muscle cell development	BP	0.642469436611279	1
GO:0030509	0.0730304613608943	0.950812037432118	48	103	BMP signaling pathway	BP	0.643286908675685	1
GO:0045428	0.0731430652974997	0.961677169966039	20	40	regulation of nitric oxide biosynthetic process	BP	0.643421362810951	1
GO:0031690	0.0731538203831607	0.973706254615908	10	17	adrenergic receptor binding	MF	0.643421362810951	1
GO:0003222	0.0731775577244198	0.976824955378824	9	14	ventricular trabecula myocardium morphogenesis	BP	0.643421362810951	1
